make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,total_revenue,profit_margin,profit_margin_tier,sale_month_year,sale_quarter
Ford,Focus,SE,sedan,automatic,1fahp35n18w136995,ca,34,102945,white,black,elite auto sales/leasing,4175,5100,Wed May 27 2015 05:30:00,5100,0.18137254901960784,Medium,May 2015,2
Ford,F-450 Super Duty,XL,crew cab,automatic,1ftxw43r28eb03837,tx,36,88065,white,tan,texas direct auto,25100,23500,Thu May 28 2015 03:30:00,23500,-0.06808510638297872,Low,May 2015,2
Ford,F-250 Super Duty,XLT,supercab,automatic,1ftsx21rx8eb54808,ga,31,120862,silver,gray,tomlinson auto sales leasing account,13600,15000,Thu Jun 04 2015 03:00:00,15000,0.09333333333333334,Low,June 2015,2
Ford,Ranger,SPORT,supercab,Unknown,1ftyr14u38pa75614,in,19,59905,gray,gray,santander consumer,9525,6600,Thu May 28 2015 03:10:00,6600,-0.4431818181818182,Low,May 2015,2
Ford,F-250 Super Duty,Lariat,supercab,Unknown,1ftsx21r18ea67153,nc,43,116606,blue,beige,crossroads ford of wake forest inc,19350,21700,Mon Jun 01 2015 02:00:00,21700,0.10829493087557604,Medium,June 2015,2
Ford,F-250 Super Duty,FX4,crew cab,automatic,1ftsw21r48ed06505,ca,41,110861,white,black,las vegas motor company,21600,21000,Wed May 27 2015 05:30:00,21000,-0.02857142857142857,Low,May 2015,2
Ford,Ranger,SPORT,SuperCab,automatic,1ftyr44e38pa09753,mi,26,108169,red,black,automobiles paille inc,7425,5700,Thu May 28 2015 02:30:00,5700,-0.3026315789473684,Low,May 2015,2
Ford,F-250 Super Duty,XL,crew cab,automatic,1ftsw21r98ed30590,tx,2,164581,white,gray,tdaf remarketing,9275,8000,Wed May 27 2015 03:15:00,8000,-0.159375,Low,May 2015,2
Ford,Mustang,Deluxe,convertible,automatic,1zvht84nx85165578,il,19,114616,red,gray,nationwide acceptance,5250,4800,Thu May 28 2015 07:00:00,4800,-0.09375,Low,May 2015,2
Ford,Focus,SE,sedan,Unknown,1fahp35n98w203441,pa,34,27643,gray,gray,superior credit union,6650,7000,Tue Jun 02 2015 02:30:00,7000,0.05,Low,June 2015,2
Ford,Focus,SE,sedan,automatic,1fahp35n78w108893,nc,27,150574,silver,gray,credit acceptance corp/vrs/southfield,2625,2500,Mon Jun 01 2015 02:30:00,2500,-0.05,Low,June 2015,2
Ford,F-450 Super Duty,XL,crew cab,automatic,1ftxw43r18ea99750,az,21,88984,burgundy,brown,earnhardt,24700,25000,Thu Jun 04 2015 05:00:00,25000,0.012,Low,June 2015,2
Ford,F-350 Super Duty,XLT,crew cab,automatic,1ftww33r78eb57818,mi,36,140132,white,tan,grace motors,14700,14000,Thu May 28 2015 02:30:00,14000,-0.05,Low,May 2015,2
Ford,F-150,XL,supercab,automatic,1ftpx145x8fa87095,tx,32,132044,white,gray,j & j auto & truck sales,9250,8400,Wed May 27 2015 03:20:00,8400,-0.10119047619047619,Low,May 2015,2
Ford,F-150,XL,regular cab,automatic,1ftrf12258ke33470,il,19,24374,white,gray,allard rental corporation,9350,7600,Thu Jun 11 2015 03:00:00,7600,-0.23026315789473684,Low,June 2015,2
Ford,F-250 Super Duty,FX4,crew cab,automatic,1ftsw21rx8eb62183,ca,46,38780,white,black,aaero sweet corporation,28600,31250,Thu May 28 2015 04:30:00,31250,0.0848,Low,May 2015,2
Ford,Ranger,XL,supercab,automatic,1ftzr15e58pb02372,nc,19,57678,white,black,crossroads ford of fuquay-varina,9900,9100,Mon Jun 01 2015 02:00:00,9100,-0.08791208791208792,Low,June 2015,2
Ford,Taurus,SEL,sedan,automatic,1fahp24w08g146805,fl,25,155798,green,tan,lease & rental management,3800,1600,Thu May 28 2015 02:35:00,1600,-1.375,Low,May 2015,2
GMC,Acadia,SLE-1,suv,automatic,1gker13778j291942,az,19,96588,silver,black,gm financial,10350,9100,Thu May 28 2015 05:00:00,9100,-0.13736263736263737,Low,May 2015,2
GMC,Acadia,SLT-2,suv,automatic,1gkev33708j131943,mo,26,112962,white,black,mercedes benz of kansas city,11900,13300,Wed May 27 2015 03:30:00,13300,0.10526315789473684,Medium,May 2015,2
GMC,Sierra 1500,Work Truck,extended cab,automatic,1gtec19x48z130213,fl,28,54042,white,black,jpmorgan chase bank n.a.,11450,14200,Tue Jun 02 2015 02:15:00,14200,0.1936619718309859,Medium,June 2015,2
Honda,Accord,EX-L V-6,sedan,automatic,1hgcp368x8a045008,fl,3,168105,blue,gray,remarketing by ge/mccoy leasing & finance inc,5475,6500,Wed Jun 03 2015 02:20:00,6500,0.1576923076923077,Medium,June 2015,2
Hyundai,Entourage,Limited,minivan,automatic,kndmc233086053106,ga,34,107954,beige,gray,gm financial,5700,5100,Tue Jun 02 2015 02:30:00,5100,-0.11764705882352941,Low,June 2015,2
Honda,Odyssey,EX-L,minivan,automatic,5fnrl38708b068412,az,19,113877,silver,gray,earnhardt,8950,8300,Thu May 28 2015 05:00:00,8300,-0.0783132530120482,Low,May 2015,2
Honda,Civic,LX,sedan,automatic,1hgfa16538l057577,wa,28,92497,black,gray,lexus of tacoma at fife,6600,8600,Wed May 27 2015 06:20:00,8600,0.23255813953488372,High,May 2015,2
GMC,Sierra 1500,SLE1,crew cab,automatic,2gtek13m981195780,tx,19,133292,black,gray,fairway ford henderson,15450,15900,Wed May 27 2015 03:00:00,15900,0.02830188679245283,Low,May 2015,2
Honda,Civic,EX,coupe,automatic,2hgfg11888h513991,nc,2,114724,red,black,hendrick kia of concord,6175,6800,Wed May 27 2015 07:00:00,6800,0.09191176470588236,Low,May 2015,2
Honda,Accord,LX-P,sedan,automatic,jhmcp26438c036028,tx,41,76992,white,tan,d&m leasing,8750,10200,Wed May 27 2015 03:15:00,10200,0.14215686274509803,Medium,May 2015,2
Honda,Pilot,Value Package,suv,automatic,5fnyf28298b030016,ca,34,108013,white,beige,san diego sports cars,8650,11000,Wed May 27 2015 05:15:00,11000,0.21363636363636362,High,May 2015,2
Honda,CR-V,LX,suv,automatic,3czre38368g705010,tx,27,105334,gold,tan,subaru of clear lake,8150,6700,Thu May 28 2015 03:30:00,6700,-0.21641791044776118,Low,May 2015,2
Honda,Accord,EX-L V-6,sedan,automatic,1hgcp36878a023256,fl,36,130805,white,beige,cars/carfinance capital llc,7800,7400,Thu May 28 2015 02:35:00,7400,-0.05405405405405406,Low,May 2015,2
Infiniti,EX35,Base,suv,automatic,jnkaj09e18m302559,ca,34,64525,white,black,national fleet wholesale inc,13400,13800,Wed Jun 03 2015 05:00:00,13800,0.028985507246376812,Low,June 2015,2
GMC,Sierra 1500,SLE1,crew cab,automatic,2gtek133781282553,mi,25,96473,black,black,automobiles paille inc,17650,16600,Thu May 28 2015 02:30:00,16600,-0.06325301204819277,Low,May 2015,2
Honda,CR-V,EX,suv,automatic,jhlre48508c005762,ca,3,110851,white,gray,hoehn honda,9175,9600,Wed May 27 2015 05:30:00,9600,0.044270833333333336,Low,May 2015,2
Honda,Accord,LX-S,coupe,automatic,1hgcs12308a003007,tx,28,74190,black,—,cm investments,9075,6600,Wed May 27 2015 03:00:00,6600,-0.375,Low,May 2015,2
Honda,Fit,Sport,hatchback,automatic,jhmgd38698s014698,fl,19,133246,silver,gray,road auto finance,4600,3500,Thu May 28 2015 06:00:00,3500,-0.3142857142857143,Low,May 2015,2
Hyundai,Veracruz,Limited,suv,automatic,km8nu73c78u054307,wi,36,87616,silver,brown,arlington hgts chry dod jeep,11600,11700,Wed May 27 2015 03:00:00,11700,0.008547008547008548,Low,May 2015,2
Honda,Accord,EX-L,sedan,automatic,1hgcp26828a110265,ga,38,176370,black,beige,onesource/savannah toyota scion,5725,6900,Thu May 28 2015 03:00:00,6900,0.17028985507246377,Medium,May 2015,2
Hyundai,Tucson,Limited,suv,automatic,km8jn12d98u733790,fl,25,108476,blue,gray,gateway one lending & finance,5900,4500,Thu Jun 04 2015 06:00:00,4500,-0.3111111111111111,Low,June 2015,2
Kia,Amanti,Base,sedan,automatic,knald125685167863,fl,39,64670,beige,beige,jpmorgan chase bank n.a.,6725,8400,Tue Jun 02 2015 02:15:00,8400,0.19940476190476192,Medium,June 2015,2
Jeep,Liberty,Sport,suv,automatic,1j8gn28k28w210196,nc,27,93449,red,—,crossroads ford inc,7975,7900,Mon Jun 01 2015 02:00:00,7900,-0.00949367088607595,Low,June 2015,2
Jeep,Compass,Sport,suv,automatic,1j8ft47w18d644445,nc,37,126636,blue,gray,michael wayne investments,4450,4000,Mon Jun 01 2015 02:30:00,4000,-0.1125,Low,June 2015,2
Jeep,Wrangler,Unlimited Sahara,suv,Unknown,1j4ga59148l643332,mi,42,85114,green,gray,stratford hyundai,18650,17400,Thu May 28 2015 02:30:00,17400,-0.07183908045977011,Low,May 2015,2
Lexus,IS 250,Base,sedan,Unknown,jthck262685018575,pa,35,40596,white,black,rjk auto brokers llc,16750,18400,Fri May 29 2015 02:15:00,18400,0.08967391304347826,Low,May 2015,2
Jeep,Commander,Sport,suv,automatic,1j8hh48k78c142826,nc,28,125920,silver,—,crossroads chrysler jeep dodge,7050,6000,Mon Jun 08 2015 02:00:00,6000,-0.175,Low,June 2015,2
Jeep,Patriot,Sport,suv,automatic,1j8ff28w98d525696,ga,19,105667,gray,black,capital one auto finance,5825,3700,Tue Jun 02 2015 02:30:00,3700,-0.5743243243243243,Low,June 2015,2
Jeep,Compass,Sport,suv,automatic,1j8ft47098d648688,wa,49,51495,gray,gray,rairdon's dodge chrysler jeep of kirkland,6025,7800,Wed May 27 2015 07:10:00,7800,0.22756410256410256,High,May 2015,2
Jeep,Wrangler,Unlimited X,suv,manual,1j4ga39198l546065,va,19,103289,gray,gray,fiserv,16200,13000,Wed May 27 2015 02:30:00,13000,-0.24615384615384617,Low,May 2015,2
Kia,Sorento,LX,suv,automatic,kndjd735985773766,az,24,90472,gold,beige,earnhardt,5325,6100,Thu May 28 2015 05:00:00,6100,0.12704918032786885,Medium,May 2015,2
Jeep,Wrangler,X,suv,Unknown,1j4fa24188l569186,ca,15,96636,silver,gray,veros credit,14300,12700,Thu May 28 2015 05:00:00,12700,-0.12598425196850394,Low,May 2015,2
Kia,Optima,LX,sedan,automatic,knage123985235294,fl,27,71580,beige,tan,enterprise vehicle exchange / rental / tulsa,4675,4500,Fri May 29 2015 02:25:00,4500,-0.03888888888888889,Low,May 2015,2
Land Rover,Range Rover,HSE,suv,automatic,salmf15418a267308,pa,41,89935,white,beige,r hollenshead auto sales inc,18250,18900,Fri May 29 2015 02:00:00,18900,0.03439153439153439,Low,May 2015,2
Jeep,Liberty,Sport,suv,automatic,1j8gp28k58w232848,ga,31,116536,red,beige,santander consumer,6150,6300,Tue Jun 02 2015 02:30:00,6300,0.023809523809523808,Low,June 2015,2
Infiniti,FX35,Base,suv,automatic,jnras08ux8x104276,tx,27,73658,white,tan,hopper motorplex inc,13600,15500,Wed May 27 2015 03:15:00,15500,0.12258064516129032,Medium,May 2015,2
Lexus,LS 460,Base,sedan,automatic,jthbl46f185070848,fl,36,106265,black,beige,palm beach motor cars,18450,17200,Thu May 28 2015 02:15:00,17200,-0.07267441860465117,Low,May 2015,2
Infiniti,M35,Base,sedan,automatic,jnkay01e38m604054,ca,36,41104,gray,beige,aaero sweet corporation,15500,17300,Wed May 27 2015 05:00:00,17300,0.10404624277456648,Medium,May 2015,2
Jeep,Patriot,Sport,suv,automatic,1j8ff28w28d515110,wa,28,51004,blue,black,xcar inc,8275,8900,Wed May 27 2015 05:30:00,8900,0.0702247191011236,Low,May 2015,2
Land Rover,Range Rover,Supercharged,suv,Unknown,salmf13478a282804,pa,44,34093,—,black,r hollenshead auto sales inc,30200,33000,Thu May 28 2015 02:00:00,33000,0.08484848484848485,Low,May 2015,2
Lexus,LS 460,Base,sedan,Unknown,jthbl46f385069670,pa,4,56405,black,black,r hollenshead auto sales inc,23900,25700,Thu May 28 2015 02:00:00,25700,0.07003891050583658,Low,May 2015,2
Lexus,ES 350,Base,sedan,automatic,jthbj46g182200028,ca,26,116471,—,black,citi remarketing & recovery services,10600,10000,Thu May 28 2015 05:00:00,10000,-0.06,Low,May 2015,2
Jeep,Wrangler,Unlimited Sahara,suv,automatic,1j8ga59108l542819,az,38,119742,green,gray,chapman corporate wholesale,16200,16700,Thu May 28 2015 05:00:00,16700,0.029940119760479042,Low,May 2015,2
Mercedes-Benz,C-Class,C300 Sport,sedan,Unknown,wddgf54x28r011936,tx,2,99716,gray,black,gm financial,11250,5500,Tue Jul 07 2015 06:15:00,5500,-1.0454545454545454,Low,July 2015,3
Mazda,Mazda3,s Sport,hatchback,automatic,jm1bk344381790529,pa,19,102336,gray,gray,superior credit union,5800,2900,Tue Jun 09 2015 02:30:00,2900,-1,Low,June 2015,2
Mercedes-Benz,SLK-Class,SLK350,convertible,automatic,wdbwk56fx8f185386,tx,35,53085,black,black,capital one fleet,17500,17250,Thu May 28 2015 03:30:00,17250,-0.014492753623188406,Low,May 2015,2
Mercedes-Benz,E-Class,E350,sedan,automatic,wdbuf56x98b342658,ca,35,47029,gray,silver,jaguar land rover cerritos,15700,16100,Wed May 27 2015 05:15:00,16100,0.024844720496894408,Low,May 2015,2
Lincoln,MKX,Base,suv,automatic,2lmdu68c88bj06990,ca,29,75026,gray,beige,auto outlet,11900,12200,Wed May 27 2015 05:30:00,12200,0.02459016393442623,Low,May 2015,2
Mercedes-Benz,CLK-Class,CLK350,coupe,automatic,wdbtj56h98f248789,ca,35,46536,Unknown,Unknown,mercedes-benz finc wholesale advantage,13850,13000,Wed May 27 2015 05:30:00,13000,-0.06538461538461539,Low,May 2015,2
Mazda,Tribute,s Grand Touring,suv,automatic,4f2cz06178km27694,tx,2,333949,white,black,santander consumer,1875,900,Wed May 27 2015 05:30:00,900,-1.0833333333333333,Low,May 2015,2
Mercedes-Benz,M-Class,ML350,suv,automatic,4jgbb86e98a367971,nc,36,75085,blue,tan,land rover charlotte,14650,14000,Wed May 27 2015 07:00:00,14000,-0.04642857142857143,Low,May 2015,2
Lincoln,MKZ,Base,sedan,automatic,3lnhm26tx8r628689,tx,36,85945,red,beige,state superior fin,7375,7000,Thu Jun 18 2015 03:30:00,7000,-0.05357142857142857,Low,June 2015,2
Mercedes-Benz,S-Class,S550 4MATIC,sedan,automatic,wddng86x78a203693,tx,34,44235,black,gray,tdaf remarketing,27400,26100,Wed May 27 2015 03:15:00,26100,-0.04980842911877394,Low,May 2015,2
Mitsubishi,Eclipse,GT,hatchback,automatic,4a3ak34t48e002897,ca,22,143901,blue,black,onemain rem/master car center,4550,4000,Wed May 27 2015 05:05:00,4000,-0.1375,Low,May 2015,2
Mercedes-Benz,M-Class,ML550,suv,automatic,4jgbb72e38a364712,wa,3,99840,black,beige,lexus of tacoma at fife,14600,17300,Wed May 27 2015 06:20:00,17300,0.15606936416184972,Medium,May 2015,2
Mercedes-Benz,M-Class,ML550,suv,automatic,4jgbb72ex8a414392,ca,43,75936,silver,black,nice car,17350,17250,Tue May 26 2015 05:30:00,17250,-0.005797101449275362,Low,May 2015,2
Mercury,Milan,Base,sedan,manual,3mehm07zx8r626936,nc,28,57034,green,silver,crossroads ford lincoln of shelby,5800,6000,Mon Jun 01 2015 02:00:00,6000,0.03333333333333333,Low,June 2015,2
MINI,Cooper,S,convertible,automatic,wmwrh33598tl97255,nj,32,50379,silver,orange,holman automotive grp inc,9850,9000,Wed May 27 2015 02:30:00,9000,-0.09444444444444444,Low,May 2015,2
Mercedes-Benz,C-Class,C300 Sport 4MATIC,sedan,automatic,wddgf81x08f099330,wi,33,89577,gray,black,wilde honda,11900,11500,Wed May 27 2015 03:00:00,11500,-0.034782608695652174,Low,May 2015,2
Mercedes-Benz,E-Class,E350 4MATIC,sedan,automatic,wdbuf87xx8b332415,fl,31,102312,black,brown,santander consumer,11000,8600,Thu Jun 11 2015 02:35:00,8600,-0.27906976744186046,Low,June 2015,2
Nissan,Sentra,2,Sedan,automatic,3n1ab61e08l660908,il,19,95020,white,gray,fifth third exchange,4650,2500,Thu May 28 2015 03:00:00,2500,-0.86,Low,May 2015,2
Nissan,Altima,2.5 S,coupe,automatic,1n4al24e48c279952,ga,23,80765,black,black,jim ellis,7375,8200,Thu May 28 2015 03:00:00,8200,0.10060975609756098,Medium,May 2015,2
Unknown,Unknown,Unknown,Unknown,manual,wp0ab29948s732479,pa,43,29712,blue,tan,adcock brothers inc,48100,47750,Thu May 28 2015 02:00:00,47750,-0.007329842931937173,Low,May 2015,2
Nissan,Sentra,2,Sedan,automatic,3n1ab61e38l632388,ca,26,137919,white,gray,david wilsons ford of orange,3775,3700,Wed May 27 2015 05:30:00,3700,-0.02027027027027027,Low,May 2015,2
Nissan,Versa,1.8 S,hatchback,automatic,3n1bc13e88l401911,il,19,104389,black,black,dt inventory,3800,3900,Thu May 28 2015 03:00:00,3900,0.02564102564102564,Low,May 2015,2
Nissan,Titan,SE,crew cab,automatic,1n6aa07d68n304469,az,19,154797,silver,tan,earnhardt,7075,7100,Thu May 28 2015 05:00:00,7100,0.0035211267605633804,Low,May 2015,2
Nissan,Maxima,3.5 SE,sedan,automatic,1n4ba41e18c821275,va,27,179354,silver,black,pohanka chevrolet inc,3100,3650,Thu May 28 2015 02:50:00,3650,0.1506849315068493,Medium,May 2015,2
Nissan,Rogue,SL,suv,automatic,jn8as58v78w136991,wa,33,80177,blue,black,quality auto center,9650,10400,Wed May 27 2015 05:30:00,10400,0.07211538461538461,Low,May 2015,2
Nissan,Sentra,2.0 S,Sedan,Unknown,3n1ab61ex8l694628,fl,22,71490,black,gray,jpmorgan chase bank n.a.,5325,6000,Tue Jun 02 2015 02:15:00,6000,0.1125,Medium,June 2015,2
Nissan,Frontier,SE,crew cab,automatic,1n6ad09u28c441344,ca,37,149880,silver,black,orange coast chrysler jeep dodge,8025,8200,Wed May 27 2015 05:30:00,8200,0.021341463414634148,Low,May 2015,2
Pontiac,G6,Base,sedan,automatic,1g2zg57n884241055,va,27,47238,silver,gray,carex inc,8050,5400,Thu May 28 2015 02:35:00,5400,-0.49074074074074076,Low,May 2015,2
Nissan,Frontier,SE,crew cab,automatic,1n6ad09u28c411504,ms,27,95795,black,tan,fiserv/independent bank,10750,10300,Thu May 28 2015 03:30:00,10300,-0.043689320388349516,Low,May 2015,2
Nissan,Versa,1.8 S,hatchback,automatic,3n1bc13e38l419703,ca,35,98225,black,black,veros credit,3950,4200,Thu May 28 2015 05:00:00,4200,0.05952380952380952,Low,May 2015,2
Pontiac,G5,Base,coupe,automatic,1g2al18f887209973,mi,2,106221,black,black,gm financial,3400,2500,Thu May 28 2015 02:30:00,2500,-0.36,Low,May 2015,2
Nissan,Rogue,S,suv,automatic,jn8as58v98w408540,pa,35,122296,gray,black,towne ford lincoln mazda hyundai,5925,6700,Fri May 29 2015 02:00:00,6700,0.11567164179104478,Medium,May 2015,2
Mitsubishi,Lancer,GTS,sedan,Unknown,ja3au86u78u002946,tx,29,122361,blue,black,d&m leasing,4250,4200,Wed May 27 2015 03:15:00,4200,-0.011904761904761904,Low,May 2015,2
Nissan,Xterra,SE,suv,automatic,5n1an08w78c506915,ca,27,128892,blue,gray,aaero sweet corporation,6950,8700,Wed Jun 03 2015 05:00:00,8700,0.20114942528735633,High,June 2015,2
Nissan,Versa,1.8 S,sedan,automatic,3n1bc11e98l451672,nc,19,91486,blue,beige,credit acceptance corp/vrs/southfield,3825,3800,Mon Jun 01 2015 02:30:00,3800,-0.006578947368421052,Low,June 2015,2
Nissan,Sentra,2.0 SL,Sedan,automatic,3n1ab61e48l716896,ga,38,130871,gray,gray,santander consumer,4175,3400,Mon Jun 08 2015 17:00:00,3400,-0.22794117647058823,Low,June 2015,2
Pontiac,G6,Base,sedan,automatic,1g2zg57b484288721,fl,35,92889,blue,black,american international finance,4925,3400,Thu Jun 04 2015 02:35:00,3400,-0.4485294117647059,Low,June 2015,2
Nissan,Quest,3.5 S,minivan,automatic,5n1bv28u78n105741,nc,2,107643,black,beige,crossroads nissan of hickory inc,5050,5900,Mon Jun 01 2015 02:00:00,5900,0.1440677966101695,Medium,June 2015,2
Toyota,Highlander,Base,suv,automatic,jtees41a882089746,ne,25,77369,gray,gray,mercedes benz of des moines,13350,13600,Thu May 28 2015 04:00:00,13600,0.01838235294117647,Low,May 2015,2
Scion,tC,Base,hatchback,automatic,jtkde167380225840,va,19,163565,gray,gray,navy fcu,3750,2200,Thu May 28 2015 02:20:00,2200,-0.7045454545454546,Low,May 2015,2
Toyota,Highlander,Base,suv,automatic,jtees41a482027874,fl,19,117685,silver,gray,arms across america,11500,7200,Fri May 29 2015 02:15:00,7200,-0.5972222222222222,Low,May 2015,2
Saab,3-Sep,Aero,Sedan,manual,ys3fh46u181103429,tx,34,88075,silver,black,wichita falls ford lin inc,6575,6500,Wed May 27 2015 03:05:00,6500,-0.011538461538461539,Low,May 2015,2
Saturn,VUE,XR,suv,automatic,3gscl53758s667150,mo,26,83248,blue,tan,mccarthy chevrolet inc,7050,5100,Wed May 27 2015 03:30:00,5100,-0.38235294117647056,Low,May 2015,2
Scion,xB,Base,wagon,automatic,jtlke50e481040210,ca,25,94148,green,black,skyhigh remarketing inc,6800,7800,Wed May 27 2015 05:00:00,7800,0.1282051282051282,Medium,May 2015,2
Toyota,Camry,SE,sedan,automatic,4t1be46k38u768422,nc,23,134391,white,black,crossroads nissan of hickory inc,7250,6300,Mon Jun 08 2015 02:00:00,6300,-0.15079365079365079,Low,June 2015,2
Toyota,FJ Cruiser,Base,suv,automatic,jtebu11f080102850,wa,35,79202,silver,black,tacoma dodge chrysler jeep,19300,18300,Wed Jun 03 2015 05:30:00,18300,-0.0546448087431694,Low,June 2015,2
Saturn,Aura,XE,sedan,automatic,1g8zs57n88f237161,ga,38,98601,beige,beige,santander consumer,4100,6400,Tue Jun 02 2015 02:30:00,6400,0.359375,High,June 2015,2
Toyota,Camry Solara,SLE V6,convertible,automatic,4t1fa38p88u145099,mo,2,66106,black,beige,toyota financial services,12850,11300,Wed May 27 2015 03:30:00,11300,-0.13716814159292035,Low,May 2015,2
Toyota,Camry Hybrid,Base,sedan,automatic,4t1bb46k88u055766,tx,19,112910,white,gray,remarketing by ge/ak&y enterprises inc,6925,6200,Thu Jun 04 2015 04:00:00,6200,-0.11693548387096774,Low,June 2015,2
Subaru,Impreza,WRX,hatchback,manual,jf1gh74628g818871,ca,28,85518,gray,black,san diego sports cars,11050,14500,Wed May 27 2015 05:15:00,14500,0.23793103448275862,High,May 2015,2
Toyota,Camry Hybrid,Base,sedan,automatic,4t1bb46k38u053956,il,25,79468,gray,gray,santander consumer,8150,9000,Tue Jun 02 2015 03:00:00,9000,0.09444444444444444,Low,June 2015,2
Toyota,Prius,Base,hatchback,automatic,jtdkb20u683440476,il,42,69579,beige,tan,gurley leep hyundai subaru saab car city,7950,8500,Thu May 28 2015 03:00:00,8500,0.06470588235294118,Low,May 2015,2
Toyota,Highlander,Base,suv,automatic,jteds41a882047086,ca,34,102579,white,brown,hg motor company llc,11000,10700,Thu May 28 2015 05:00:00,10700,-0.028037383177570093,Low,May 2015,2
Toyota,Highlander,Sport,suv,automatic,jtees43a982005091,nc,22,99123,gray,gray,fleet lease remarketing,14600,13300,Mon Jun 08 2015 02:30:00,13300,-0.09774436090225563,Low,June 2015,2
Suzuki,Grand Vitara,Base,suv,automatic,js3te941684101555,tx,19,96263,gold,black,san antonio dodge chrysler jeep,3425,3700,Wed May 27 2015 03:00:00,3700,0.07432432432432433,Low,May 2015,2
Saturn,Outlook,XR,suv,automatic,5gzer33738j193948,nc,29,90162,white,beige,crossroads ford inc,8800,9000,Mon Jun 01 2015 02:00:00,9000,0.022222222222222223,Low,June 2015,2
Toyota,Highlander,Base,suv,automatic,jteds41a182036060,fl,4,59317,blue,beige,gm financial,12500,13000,Wed May 27 2015 02:10:00,13000,0.038461538461538464,Low,May 2015,2
smart,fortwo,passion cabrio,convertible,automatic,wmeek31x68k145297,nc,23,63815,black,black,north state acceptance,4475,3700,Mon Jun 01 2015 02:30:00,3700,-0.20945945945945946,Low,June 2015,2
Porsche,911,Turbo,convertible,automatic,wp0cd29978s789567,ga,38,47620,white,blue,r m hollenshead auto sales inc,59900,61000,Wed May 27 2015 03:00:00,61000,0.018032786885245903,Low,May 2015,2
Volkswagen,GTI,Base,hatchback,automatic,wvwhv71k68w257511,ca,34,139089,black,black,high bid trading co inc,4875,5500,Wed May 27 2015 05:15:00,5500,0.11363636363636363,Medium,May 2015,2
Volvo,XC90,3.2,suv,automatic,yv4cy982381483955,nc,41,97717,white,beige,hendrick chrysler dodge jeep ram of concord,8300,10600,Wed May 27 2015 07:00:00,10600,0.2169811320754717,High,May 2015,2
Toyota,RAV4,Base,suv,automatic,jtmzd33v386053112,ca,39,64653,silver,gray,onemain rem/fastlane automotive enterprises,9150,11000,Wed Jun 03 2015 05:30:00,11000,0.16818181818181818,Medium,June 2015,2
Audi,Q7,4.2 quattro,suv,automatic,wa1av74l47d084985,sc,32,111690,silver,gray,meridian remarketing,12250,10100,Thu May 28 2015 02:30:00,10100,-0.21287128712871287,Low,May 2015,2
Audi,Q7,4.2 quattro,suv,automatic,wa1av74l97d019954,ca,36,149367,silver,black,j star fiat & maserati of anaheim hills,9250,7600,Wed May 27 2015 05:15:00,7600,-0.21710526315789475,Low,May 2015,2
Audi,Q7,4.2 quattro,suv,automatic,wa1av74l77d015319,fl,21,108642,gray,black,truchoice fcu,11850,5000,Thu Jun 18 2015 06:25:00,5000,-1.37,Low,June 2015,2
Volvo,XC90,V8,suv,automatic,yv4cz852381483465,ca,36,78707,black,black,acura of pleasanton,12750,11600,Wed Jun 03 2015 05:30:00,11600,-0.09913793103448276,Low,June 2015,2
Audi,A4,2.0T Avant quattro,wagon,automatic,waukf78e17a166626,ca,19,79706,blue,gray,hoehn motors inc,9025,8900,Wed May 27 2015 05:30:00,8900,-0.014044943820224719,Low,May 2015,2
Toyota,Tundra,Tundra Grade,Double Cab,automatic,5tbrt54178s461227,tx,27,119674,blue,tan,ken camp's auto world inc,11550,13600,Wed May 27 2015 03:00:00,13600,0.15073529411764705,Medium,May 2015,2
Toyota,Tundra,SR5,double cab,automatic,5tfru54188x012234,fl,23,100370,beige,tan,us bank,11550,12400,Thu May 28 2015 02:35:00,12400,0.06854838709677419,Low,May 2015,2
Volkswagen,Touareg 2,VR6 FSI,suv,automatic,wvgbe77l38d001212,wa,34,70049,gray,tan,toyota of seattle,10700,12000,Wed Jul 01 2015 11:40:00,12000,0.10833333333333334,Medium,July 2015,3
BMW,3 Series,335i,coupe,automatic,wbawb73537p033352,ca,37,75850,black,brown,high bid trading co inc,13400,14000,Wed May 27 2015 05:15:00,14000,0.04285714285714286,Low,May 2015,2
BMW,3 Series,328i,sedan,automatic,wbava33507pv67397,fl,26,86755,blue,brown,autobuy,8650,8600,Thu May 28 2015 02:10:00,8600,-0.005813953488372093,Low,May 2015,2
BMW,3 Series,328i,coupe,automatic,wbawv13597p117938,ca,29,73107,black,black,aaero sweet corporation,11200,13500,Wed May 27 2015 05:00:00,13500,0.17037037037037037,Medium,May 2015,2
Toyota,Tundra,Limited,double cab,automatic,5tfrv58178x060475,tx,39,63758,black,gray,pro financial inc,20800,21100,Wed May 27 2015 03:20:00,21100,0.014218009478672985,Low,May 2015,2
Toyota,Tundra,SR5,double cab,automatic,5tfru54188x009897,fl,19,77472,white,black,coral springs honda,13200,12800,Fri May 29 2015 02:30:00,12800,-0.03125,Low,May 2015,2
Acura,MDX,Base,suv,automatic,2hnyd28357h524424,pa,35,143541,silver,black,honda north,10400,9300,Wed May 27 2015 05:00:00,9300,-0.11827956989247312,Low,May 2015,2
